classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20
1200	3515.2	4811.9	5717.2	5226.4	5162	4109.1	5252.9	7715.8	3486.6	6774.7	3873.7	6667.9	7377.5	6951.9	7197	8094.2	6946.2	3424.3	5776.9	4104.7	4815.9	6929.4	7093	3677.8	6187.2	8198.5	5755.8	6641.7	0	3712.1	0	2553.1	3429.6	0	0	5071.7	0	0	4632.1	2411.5	4100.9	5528.6	0	6078.6	1336.5	0	2145.4	3111.1	10823.3	0
5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911.3	0	0	0	0	0	0	0	0	0	0	0	0	0	3591.7	0	0	0	0	0	0	0	0	0	0
5554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5557	0	0	2603.9	0	3593.4	0	3443	0	0	3033.9	0	3277.3	3265.2	4668	3116.6	2093.1	2016	2122.3	2603.8	2152.7	2624	2252	3056.1	0	0	2484	2353.1	1769.2	2089.8	2087.5	1713.5	2405	1722.8	0	3441.2	0	0	0	1787.8	0	3194.3	0	0	4799	7508.5	4543.4	3463	4583.6	3169.8	0
50618	6459.2	5635.4	3821.1	4490	4274.7	2973.3	0	1677.4	0	4081.3	3394.3	6383.6	4419.4	3878	3864.9	4946.7	4487	3409.7	5742.7	4014.8	0	5251	0	3562.9	6491.1	3542.6	3936.5	9471.9	4656.1	5068.8	2591	2493.3	0	0	0	4261.8	0	5060.7	3368.1	0	0	4197.2	6031	4403.6	2460.4	3458.1	3465.5	1793	0	0
5551	0	0	3384.3	0	0	0	0	0	5592.4	0	0	0	0	0	0	10008.5	12371.3	4933.4	0	5422.9	0	0	0	4357.5	0	913.9	0	0	0	0	0	852.4	0	0	5545.1	14439.4	0	0	0	0	0	0	0	9462.6	0	0	0	4097	0	0
5550	0	0	2519.1	0	2432.3	0	0	3492.3	3321	3898.5	0	3471	0	1936.2	3146.2	2358.3	0	2586.7	0	2630.5	0	2964.1	2171.9	3037.6	3938.2	2157.2	2454.2	2014.8	0	2996.9	5263.9	3071.3	0	0	3151.4	0	6843.3	0	3090.2	0	0	0	0	2282.6	2427.7	0	0	2363	0	0
5553	9810.4	0	0	0	0	0	0	0	0	7743.1	0	0	0	0	0	1595.7	2143.4	0	0	0	0	0	0	0	0	15941.2	0	0	0	0	0	0	5055.1	0	0	0	0	0	0	0	23336.3	0	0	0	0	1688.7	1972.7	0	0	0
2014	0	34911.5	22625	10053.7	49935.5	12376.6	10112.1	3888.5	15210.9	11026.8	15209.4	16748.3	5619.1	10201.5	18199.6	11676.2	18678.1	17498	4595.3	11339.5	8610.8	8297.4	6884.7	6546.2	7155.2	13362.2	5198.5	19662.1	0	0	26295.4	12860.8	26862.4	20695.3	22818.4	16593.6	19435.6	27983	25041.1	23486.6	11263	30932.6	7749.9	10637.2	7048.1	10743.4	12812.3	11574.9	14879.7	0
5558	0	0	2623.1	2365.9	1451.7	0	0	0	0	0	0	0	0	1401.8	0	960.5	0	0	0	1362.4	2324.5	0	0	0	1252.8	0	0	0	2043.6	0	0	1314.5	0	0	0	0	0	0	0	0	1348.3	4051	0	0	2061	1907.6	0	2333.9	0	0
91316	0	33316.5	28113.3	26150.2	10466.5	21650.1	5647.7	108822.1	21579.6	40471.1	14721.4	15156	23860.1	49600	21830.4	54695.5	26350.8	21545.3	8785.9	17745.5	22079.4	22113.1	29692.7	36798.5	33220	24872.8	19858.6	53741.6	25350.5	7721.5	3760.8	63329.6	0	10788.1	35474.7	26514.5	0	10854.3	4361.8	4923	33349.9	6299.8	17697	49337.3	12239.1	9095.4	9757.2	16496.3	11487.4	0
91647	0	3583.1	0	0	0	0	0	0	0	0	0	0	0	2957.8	0	0	0	0	0	0	0	0	0	2312.6	4906.6	0	0	0	0	0	0	1887.4	0	0	0	0	0	0	0	0	0	0	0	2424	0	0	0	0	0	0
10668	0	2998.4	0	1531.5	2309.4	0	6325	0	0	1957.8	0	0	4561.9	2411.1	0	0	0	0	0	1115.6	0	4150.6	4677.7	1590.6	0	550.6	0	2575.6	0	2576.5	0	2222.1	0	5364	970.7	0	0	0	0	0	0	0	10479.1	0	1066.1	0	1635.9	0	1748.1	4586.3
2010	0	0	7313	4124.5	0	0	0	0	0	0	0	0	0	0	3736.6	0	0	0	0	0	0	6218.7	0	0	0	3363.3	4704.2	0	0	0	0	6440.1	0	0	0	0	0	0	0	0	7021.3	5064.2	0	0	6842	6864.7	0	2514.1	0	0
2013	0	0	0	4174.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2310.4	0	0	0	0	2037.4	0	0	0	0	0	0	0	834.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9453	0	0	1689.8	0	0	0	0	0	0	4381.8	1860.5	0	1857.7	2077.5	3864.9	1940.7	4201	2984.6	0	1981.8	1829.7	1791.3	0	2203.7	0	1794.7	2684.7	3050.3	0	0	0	3352.8	3444.5	2045.2	1346.7	0	0	0	5047	2756.7	1896.2	0	0	3513.1	0	0	1915.6	2140.4	3986.6	0
5883	0	0	1657.9	0	0	0	0	0	0	0	0	3427.4	0	1830.7	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1266.1	0	0	0	1582.4	0	0	0	0	0	1039.4	0	1790.3	1200.8	0	0
5881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.4	0	0	2214.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4673.3	1844.4	1258.5	0	0	2359.4	0	0
23180	4635.3	3744.9	10134.3	4688	8396.2	7425.2	5500.5	0	9366.7	5988	11363.4	6931.3	5788.6	8481.6	5033.2	10194	6380.3	4884.2	10155.9	9041.5	6899.8	5640.7	9180.5	8129.7	3240.9	7904.3	9546.1	4324	3109.9	4590.5	2319.3	1352.9	0	4857.6	1917.9	3517.9	7209	2209.4	4191.4	0	2521	0	0	6282.7	1333.7	0	0	2835.7	5145	0
23639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23186	0	1713.9	2788.4	3506	1605.3	0	2842.3	0	4145.7	0	4730.8	0	2933.4	2452.8	0	1799.8	0	0	0	2165.5	2315.9	0	0	1146	0	2736.9	2100.7	1420.9	0	0	0	2020.3	2809.5	3450	2890.3	0	0	2056.9	2572.9	3297.9	1733.3	2637.1	0	3042.9	1275.6	3331.8	1918.4	1862.2	0	0
5884	0	0	0	0	0	0	0	4849.9	0	0	0	0	0	0	2219.2	0	0	0	0	0	2590.8	0	0	0	0	0	0	2045	0	0	0	1227	0	0	0	0	0	0	0	0	0	3881.8	0	2097.8	0	0	0	0	0	0
23635	10109.9	14153.6	14727.9	12363.1	7483.2	10796.5	11557.6	12009.3	8448.4	13187.7	10844	12383.4	13840.6	10966.3	16979.9	11962.4	23261.1	10196.3	9265.5	11391.2	9797.9	15084.9	16598.5	18949.6	11677.2	17232	15462.2	7744.7	15490.2	10570.8	7330.7	4547.3	6488.6	12314.8	4003.5	0	0	4516.8	7786.3	8309.6	10845.8	7073.3	9069	8851.4	8908.1	10273.7	4945.6	8247.8	4637.4	2935.1
23189	0	0	955.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2977.2	0	0	0	0	4966	0
5888	0	0	0	0	0	0	0	0	0	0	0	0	0	1211.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.1	0	0	482.9	0	0	0	0	0	0	0	0	0	0	0	0	834.6	0	0	0	0	0
23633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1908.8	0	0	0	0	0	1816.5	0	0	0	0	7643.7	0	0	0	0	0	0	0	0	0	0	0	0	0
6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6556	0	0	0	2424.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3296.8	0	1569.7	0	0	0	0	6477.7	0	0	0	0	0	0	2588.5	0	0	0	0	0	0
6557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1291.8	0	0	0	0	0	0	0	746.1	0	0	0	0
6558	0	0	2484.6	0	0	0	0	0	2330.4	0	1287.7	0	2157.6	0	0	0	0	0	0	0	0	3548.9	0	0	0	1163.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1316.2	0	0	0	0	0	0	0	0	0
6559	0	0	0	0	0	0	0	0	0	0	0	2681.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4910.8	0	0	0	0	0	0	0	0	0	0	0	0	0
25920	21261	13754.7	11726.2	15027.3	15472	11107.4	0	12378	10708	16455.1	14882.8	13559.6	10857.5	12631.5	15923	9569.9	12665.1	14448.2	17239.8	16147.1	11134.7	11527.1	12054.1	14901	13836.4	13277.6	8467.8	12407.7	16232	0	16876.2	7825.5	7038.7	9910.4	8611.2	13214.3	16200	12972.7	11032.9	9663.6	10932.4	9969.4	16248.8	9174.7	9357.8	9512.1	11836.9	8993.3	10576	0
56103	0	0	3501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5754.6	0	0	5650.3	5758.6	0	0	0	0	5297.8	0	4832.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25924	0	1760.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2192.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56109	0	0	3501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5754.6	0	0	5650.3	5758.6	0	0	0	0	5297.8	0	4832.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4857	0	0	1594.5	0	0	0	0	0	0	0	0	0	2878	0	0	0	5403.9	0	0	0	0	0	2537.4	0	2691.1	0	0	0	0	2879.3	0	742.9	0	0	0	0	0	0	0	0	1410.3	0	0	0	973	0	2302.3	0	0	0
23451	0	0	0	2763.5	2457.3	3474	0	3897.6	0	0	0	4196.2	2664.9	2064.3	3661.1	1553.9	3931.1	0	4810.6	0	0	3867.9	5008.1	3629.5	4498.2	2817.9	0	3786	4502.9	2888.8	0	2773.2	3104.5	2287.7	2729.6	4200.3	0	0	2527.3	2296.2	0	3995.2	0	2468.6	2250.6	2277.8	0	2406.3	0	0
23450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270.9	0	0	0	0	0	0	0	0	717.1	0	0	0	0	0	0	0	0	0
23452	15453.6	0	0	12040.4	19505	0	5073.2	0	8458.1	0	0	0	0	0	0	4068.8	0	3907.8	0	0	9860.4	0	7859.1	0	4698.1	10098.8	0	0	6486.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2507.2	0	0
23457	4166.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23456	0	0	0	0	0	0	0	2947.9	0	0	779.3	0	1918.3	0	0	0	2840.7	0	0	1226.2	1543	0	0	0	0	1395.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3491.1	0	1576.9	0	975.5	0	0	0	0
27299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2224.6	0
27293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2765.1	0	3794.4	0	3663.2	3692.8	0	0	0	0	0	3123.3	0	0	0	0	2518	0	0	2035.4	0	0	0	0	0	0	0	0	2341.2	0	0	0	2438.2	3210.6	0
27292	0	0	2219.8	0	2428.2	0	0	0	997.7	1439.3	1667.4	0	0	1159.3	3191.5	1363.8	4417.9	0	0	1874.1	0	0	0	2179.2	0	1995.9	2290.3	1770.6	0	0	0	2561.5	3102.5	2655	1916.8	0	0	0	3310.8	0	2683	0	0	2329	1705	2441.2	2054.5	1733.7	0	0
27291	0	1826	0	0	0	0	0	0	0	0	0	0	1294.9	0	0	536.7	0	0	1619.4	0	0	0	0	1144.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3052.1	0	3240.1	3319.6	0	1616.9	0	0	0	0	0	1986.5	0	0	0	0	2873.2	0	0	0	0	0	0	0	0	0	0	0	0	0
27295	0	0	0	0	0	0	0	0	0	0	0	1999.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56102	0	0	3501.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5754.6	0	0	5650.3	5758.6	0	0	0	0	5297.8	0	4832.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9887	8416.8	6321.6	6703.5	7992.8	7675.3	6676.5	5199.9	8614.9	7519.7	5536.4	9846.1	6801.9	7957.4	6234.5	9669	5112.7	10906	5512.1	6284.3	5202.2	7915	5592.5	4919.7	7572.4	7786.1	8347.9	5852.8	3992.9	6556.2	0	5759.2	4657.7	8178.6	4870.3	8693.7	8586.1	0	6466.3	6748.1	5874.6	4880	0	0	5498.6	6560.9	5988.5	4563.7	5225.1	10363.1	0
9886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2699.2	0	0	0	0	0	0	0	0	0	0	1648.1	0	0	0	0	0	0	0	0	0	0	0	3103.4	0	1864.9	0	0	0	0
9885	0	0	1371.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429.4	0	0	0	0	0	0	0	1770.6	0	0	0	0	0	0	0	0	1266.2	0	0	0	0	0	0
9883	3055.1	5011.7	7665.6	0	5264.5	7838.4	6020.6	6889	5482.7	6378.5	7301.6	6929.9	6010.6	8079.7	6738.5	7650.7	8080.8	6810.9	6314.9	5399.8	6443.7	7468.4	6273.5	9217.7	10748.5	7558.9	8413.4	7606.1	6472.4	2785.3	4383.9	6716.7	7870.6	5751.5	7008.5	6523	0	6803.4	11634.6	6179.3	7876.5	3487	3634	8121.7	8453.9	7963.1	6133.3	8676.6	7780.8	0
9882	0	0	0	0	0	0	0	0	0	1449.3	0	0	0	0	0	1043.9	0	2656.9	0	863.3	0	0	0	0	0	0	0	0	0	0	0	2849.7	0	0	0	0	4117.5	0	0	0	1165.6	0	3049.1	0	1885.2	0	2212.7	0	0	0
351	5311.4	0	2581.6	2150.2	2415.9	0	0	6762.9	0	5541.2	2471.3	4673.4	8398.4	5130.7	0	2584.5	0	4563.7	4701	2160.9	3578.5	5071.7	2657.2	3080.6	8816.8	6022.4	9977.5	8672.6	4630.8	4574.3	0	0	0	0	0	0	0	1908.8	0	2208.7	1079	0	0	0	745.9	1028.5	0	0	0	0
9880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032.9	0	0	0	0	0	0	0	1452.3	0	0	0	0
7508	0	0	4291.8	3469.5	4041.7	0	5085.7	3268.4	0	3913.9	3076.2	5215.5	3573.9	0	0	4145.9	0	0	6730.6	3617	6059.9	5873.3	0	4558.1	7256.6	3707.2	4370.1	6223.8	2523.6	0	0	3722.6	3545	4176.9	4634	4100.4	0	2965.5	8088.2	3516	3749.5	6388.2	0	6949.1	3206.6	5848.8	3361.4	5394.3	8731.1	0
3106	144934.9	196788.9	167722.2	113359.7	221165.3	249903.9	187592.2	197180.3	203632.4	145247.8	204492.3	207311.6	219092.1	240683.6	200597.7	219723	255735.6	143503	224054.1	175411	159290.8	206026.3	220487.7	281417.6	135009.4	188692.1	209533.8	254595.8	197792.5	222176.4	90549.7	20581.5	71230.3	43402	115247.5	126221.9	26318.6	110121	46691.4	48323.5	73146.8	140853.4	57349.9	108558.7	31402	62345.4	84309	76208.8	84351.9	75662.7
358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911.8	0	0	0
100996517	9766.5	6382.4	8215.6	11935.1	6624.2	7537.1	5386.4	8060.3	6870.6	6322.4	6541.5	6717.4	6794.2	6541.1	6294.5	6564	6926.4	4872.7	0	4399.3	8281.2	5325.8	7175.9	4487.3	6065.2	4737.2	3667.3	4128.8	7331.3	8605.6	0	5819.2	5796.2	6451.1	8474.3	4721.2	6919.3	0	4911.4	4025.3	7681.4	9440.9	10651.3	5072.5	5998.3	6514.2	4418.7	4744.5	5546.9	3994.3
11077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6125	116061.3	129623.5	85256.1	68910.1	97274.3	107667.9	86154.7	104374.6	99892.3	80383.4	98962.1	108729.3	79161.5	111103.8	72604.8	69155.6	91857	83351.5	134173.3	121775.7	89326.8	106885.6	129364.2	167787.8	93495.8	78110.1	77605.7	113460.9	102642.8	75933.4	86881	57853.4	140380.8	135352.2	89554.5	86931.1	118833	87588.1	186456.7	107661	105125.5	108203.8	120513.8	117042	154948.3	113878.5	140520.5	93847.3	157589.6	105773.4
6124	127852.1	96381.2	112868.7	75435.2	98485	80167.6	109700.5	71898.4	88101.1	76997.9	83623.3	115468.9	80013	122825.1	76163.3	86338.9	91267.2	77315.5	128221	137805.1	100248.8	105124.6	107707.2	171732.5	72932.6	84161.5	88256.9	106077	82134.8	98654.8	81519.2	115002.3	115232.7	125718.9	95426.5	66446.1	103786.7	78277.7	165255.1	107300.1	121729.9	97266.1	115042.7	150970.2	115839.4	99420.3	107058.4	98671.1	114554.5	89730.2
6121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545.1	1261.3	0	0	0	0	1330	0	0	0	0	0	0	0	0	3101.2	0	0	0	0	0	0	1010.5	0	0
6122	188856.4	171850.5	164254	143819.6	155319.9	120364.8	134239.5	115296.4	152656.9	136233.3	131532	183045.9	139211.8	176171.7	115679.8	132477.4	148333.8	128262.1	177873.6	207832	157967.9	147374.1	196767.3	204390	120788.7	115763.3	128889.9	166906	138174.4	126439.4	147138.4	180098.9	224231.4	210406.1	242025	145961.7	169906.6	122864.9	323936.8	157654.3	230657.1	182626.8	233508	210884.4	244145.3	168958.3	183833.6	140205.3	253243.5	235044.8
6129	151974.4	149364.1	104407.3	91096.8	121476.2	121129.9	105295.8	104011.6	130562.3	98175	109819.1	122177.5	126920.6	123645.1	92251.3	85411.6	106255.4	62126.5	135475.9	133922.7	111460.3	116380.9	130841.7	179428.2	97679.1	88216.2	90612.6	110385.3	114887	106910	115029.9	148929.5	145839.1	190030.8	148039.3	95744	128954.5	98943.9	182883.4	109931.2	123127.2	134898	151167.1	134501	160443	125988.1	168013	115425.4	171409.9	159661.7
6128	213998.1	152100.4	107863.6	138983.7	117904.1	126647.2	113721.7	84545	128829.3	74196.1	127007.4	119358.2	114472.4	124691.7	104249.5	78268.3	79776.9	92842.2	158362.5	106709.4	128171.4	118182.1	142047.1	156439	119793.8	84362.7	94564.5	123968.5	86338.4	129548.4	128897	119081.1	155310.8	119982.9	126050.8	79050	132264.8	81408	163336.8	115771.7	129978.2	122031.7	138508	116479.3	114634.3	117817.8	152333	101947.4	108270	173142.4
55916	1745.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713.4	0	0	0	0	0	0	0	0	0	1070.6	0	0	0	0	0	0	0	1602.3	2206.8	2841.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4511.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4511.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903.4	0	940.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570.6	0	0	0	0	0	787.7	0	0	0
10959	18242.2	15773.9	14496.1	15502.1	13828.6	10786.8	14339.7	15443.3	14767.2	14443.7	12359.6	15798.7	16072.5	16724.8	10716.5	16034	10522.4	16198.6	17295.7	14167.4	12630.7	11759.1	13700.5	17407.8	16772.3	14201.9	15654.5	10438.8	10252.7	17026.1	14804	28827.7	16621.4	18404.3	24776.1	15365.7	10009.4	20791.9	21311.6	18946.7	18386.3	23913.9	17690.3	18729.2	16209.7	14197.8	14133.1	22455.5	20147.7	8508.7
100507113	3613.8	3828.2	6615.7	6143	5781.3	6222.3	5685.2	6206.9	3124.9	3993.9	5482.8	4126	5393.4	4578.7	4026.9	4209.5	0	4647.5	7158.2	5322.8	3695.2	5882	4056.9	7040.1	7557.1	4232.9	2576.8	6802.7	6245.6	9178.2	6074.6	6052.9	6024.8	5342.2	5267.3	5654.2	5704.2	6407.6	6537.1	4241.3	3039.8	0	3987.5	7169.5	4874.3	4151.4	4096.6	4831	5736	3708
10952	7187.5	9548.3	5759.3	5639.8	6818.2	7733.2	6545.7	7933.3	4776.9	5960.6	7125.8	6875.4	6018.2	5838.6	4253.9	7407	4500.9	5612.9	0	7516	5206.1	4340.2	7411.8	6053.5	3882.9	5167.3	5923.9	5167.8	4836.3	5557.8	6683.7	25934.4	13138.9	11894.7	14505.7	7180.4	12832.3	7257.3	12696.5	9043.1	15110.7	14054	15023.7	4815.6	13355.4	9828.1	9242	8162.2	6805	0
10953	9023.7	8933.1	7649.6	6192.8	0	0	13388.8	6892.2	10037.6	0	5751.9	0	8129.5	0	0	6639.9	0	5913.9	5579.3	9155.9	0	0	0	7428.8	0	3871.2	5116.3	7128.5	0	9130.7	0	6742.7	0	2614.3	0	0	11893.3	0	0	9677.1	6314.2	8518.6	0	6148	0	5733.1	8152.3	6960.1	0	0
10950	0	0	1858.3	0	2437.1	0	0	0	0	0	1508.5	0	4058.7	0	0	1419.5	0	1731.7	3272.8	2448.3	0	0	0	2578.2	0	2609.7	3484.7	3595.3	0	0	3491	2133.7	3090.2	4133.2	3098.2	0	7568.9	4007.6	0	3024.7	3008.5	3822.2	0	0	2730.6	4511	3047.3	3728.7	0	0
10951	5870.9	2585.8	6804.4	4330.4	0	4792.7	0	3498.2	0	0	4329.4	0	4094.5	4498.1	0	3478.3	0	3596.2	6661.2	0	4652.6	0	2743	3413.8	3732.3	2332.6	2200.7	0	0	3787	8000.9	9302.5	9818.6	8978.4	5258.1	6572.4	0	7944.4	4717.7	14108.5	5765.7	8900.2	7062.2	0	8531.6	8890.7	6033.3	9250.3	0	0
10956	15085.7	18233.1	15230.6	20430.6	19480.4	20127.9	17461.2	18752.8	24125.2	11636.5	14159.7	18058.8	14445.2	14815.3	16783.5	17565.9	15736.4	18025.4	20293.6	18988.3	16999.1	20848.2	21487.2	15064.2	19864.2	14998.2	14290.8	16262.9	17690.9	19456.6	19400.6	11346.7	14752.4	10587.9	15610.5	20131.3	0	24473.4	19992.4	12779.4	9004.1	24494.3	16827.1	18333.2	11378.7	13522	19049.3	13315.5	24691.3	20699.2
10957	0	3024.4	2158.7	2574	1751.7	0	0	0	0	2900.8	2124.1	0	2592.7	1801.4	0	1510	2470.4	2884	0	3462.6	2270.1	2769.1	0	1669.5	0	2478.8	1414.6	2620.3	0	0	0	3157.5	1150.2	0	3624.4	0	0	0	2393.2	2779.6	2355.8	7858.2	0	2393.4	565.3	2267.2	0	0	3124.8	0
10954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3004.3	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307.2	0	0	0	0	0	0	0	0	0	0	4193.6	0	1019.3	0	0	0	0	0
10955	0	0	1842.4	0	1971.1	2486.4	0	0	1789.7	4311.8	2088.8	0	2766.6	2186.5	0	1600.8	0	2687.7	0	0	2529.2	2447.6	2045.2	3176.3	0	2064.3	2639.6	2065.8	2426.2	2052.7	0	3377.6	1698.1	0	2223.5	2747.8	0	0	3165.4	0	2670.7	4945.7	4210.2	3976.6	2000.4	0	3744.4	1286.9	5189.4	0
284244	0	0	0	0	0	0	1831.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1377.2	0	1308.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616459	32325.8	21081.1	27573.8	27235.1	25828.1	21216.4	28679.5	21930.2	22056.4	32859	24919.2	32478.7	29864.3	26246.7	27941.6	27529.7	23057.1	30407.7	28001.3	31118.2	33329.4	19511.1	27752.3	29104.7	34264.6	26862.1	35821.8	27262.9	19360.4	29299.8	42135	41254.8	29817.3	30484.5	41545.7	27314.6	33700.2	36964.9	30717.2	37006.9	41751	25586.5	28515	28978.6	39414.9	37977.7	32366.8	38317.6	26154.8	27351.7
221823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2109.8	0	0	0	0	0	0	0	0	0	0	1786.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
