classes	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20	T-ALL_21	T-ALL_22	T-ALL_23	T-ALL_24	T-ALL_25	T-ALL_26	T-ALL_27	T-ALL_28	T-ALL_29
3932	87940.1	41829.7	74780	26905.9	48259.8	17627.8	42690	76773	48544.2	85913	35560.3	60914.7	30892.5	14773	31194.7	98477.2	58110.6	32007.6	0	16088	87886	69327.8	56838.1	10978.5	41275.1	26381.7	56591.3	45193.7	46975.2
8332	0	3649.8	0	2963.6	0	3573.5	0	0	0	0	4120.8	4435.7	0	0	0	0	0	0	0	0	0	7042.6	0	4292.9	0	0	0	2823.5	2895.3
8330	0	0	0	0	2016.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1638.3	0	0	0	2275	0	0	0	0
8336	0	3649.8	0	2963.6	0	3573.5	0	0	0	0	4120.8	4435.7	0	0	0	0	0	0	0	0	0	7042.6	0	4292.9	0	0	0	2823.5	2895.3
8337	11352.4	13460.9	7568.3	4221.5	7597.8	7786.7	0	6469.9	8658	8945.8	4877.6	0	13911	7193.2	4134	8326.8	7522.9	3022.4	18182.1	0	6267.4	13047.6	8666.4	22930.2	5957	6124.8	7150.1	8649	6585.9
6718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6716	0	0	0	0	0	0	0	0	0	0	0	0	2622.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6717	0	1240.4	0	0	2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	0	0	0	0	0	0	0
6714	0	0	0	0	0	0	0	0	1327.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8339	0	2029.4	0	3442.5	0	0	4789.4	0	0	3467.1	0	0	0	0	0	0	0	1575.7	0	0	4927.2	4510.4	0	4865	0	0	0	2367.2	0
6712	0	1559.1	0	0	2191.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.4	0	0	0	0
6713	0	2714.9	0	14116.4	4608.2	0	0	0	0	0	2459.4	3484.5	0	2472.6	3250.7	2835.1	0	0	0	0	2816.3	0	0	0	4266.9	0	8018.5	2096	0
6710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6256.3	0	0	0
6711	0	4286	5869.5	8418.7	0	5145.7	19355.7	5831.9	7652.1	9922.2	4822.1	27874	6733.7	1992.3	5299	6290.3	7111.1	0	0	0	8630.1	0	8522.2	5878.7	5457.9	8781.4	0	6928.9	20988.5
9906	10680.1	10209	20027.5	7306.3	10140.9	16607.1	10480.2	18165.2	18229.5	8371.5	9184.2	13919.9	12403	17280.9	11753.8	12246.5	15033	13418.3	10374.4	10379.5	10443.3	14902.9	13397.3	9767.1	14041.3	14474.1	0	12395.9	21243.2
9904	0	0	0	0	0	0	0	0	0	0	0	0	0	2717.5	0	0	0	0	0	0	2844.6	0	0	0	0	0	0	0	0
9905	8746.9	6232.7	0	6388.4	6656.7	0	0	0	10361.8	0	5433	5370.6	7885.9	8613.4	6814.2	7759.3	8108.6	7872.3	0	18093	6603.3	18150.5	7086.1	0	0	10923.7	11104.7	6301.3	6593.1
9902	0	4284.7	0	0	0	0	0	0	0	0	0	5931.4	0	5236.1	2645.5	5476.8	5462.8	4114.1	3682.8	11140.8	0	0	3990.9	0	6067.2	0	0	0	0
9903	0	4244.1	5622.2	0	0	0	0	4426.1	6602.8	0	5127.9	2844.8	0	4972.2	2441.8	3947.8	0	3926.4	0	0	0	0	0	0	5233.3	0	0	3805.2	0
9900	4548.3	0	0	0	0	0	0	0	9337.5	0	0	0	0	4172.9	1874	0	0	2854.1	4774	0	3637.5	0	2944	0	0	0	0	2542.8	0
9901	0	2768	0	3055.4	0	2847.8	0	0	0	0	0	4594.2	7553.8	4833.2	0	0	2233.1	0	0	0	0	4210.3	0	0	0	0	0	0	0
653562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9908	0	6675.3	6113.5	4526.6	4940.7	5222.7	0	6021.6	4713.8	4587.3	6032.1	0	8361.4	6778.8	7352.3	6756.2	4608.3	7097.6	5580.5	3322.3	5048.6	0	9294.3	6654.2	6864.9	0	0	6024.1	5149.9
9909	6496	3238.6	6064.3	3986.6	3951.4	8440.9	0	9811.6	4982.7	3521	4389.3	5175.1	0	5313.2	5385.3	3158.9	4576	4282.5	8262.9	0	4160.6	6041.3	0	9806.4	0	3931.8	0	4872.7	4544.1
4045	0	0	0	0	0	0	0	2361.8	2665.6	2826.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4046	11855.3	9520.8	16247.3	5244.1	11684.9	27265.2	0	20590.8	11868.3	0	2322.6	8204.6	0	16718.2	8524.1	8022.8	8572.8	6250.5	18931.6	2904.7	8378.6	0	9434.1	4424.7	25114.3	9198.7	0	13880.7	16160.4
4047	0	8773.6	6669.2	0	9367.8	0	0	11142.4	9380.8	5872.7	4043.9	9592	7921.2	6504.5	3725.5	4408.2	7123.7	4995.9	0	0	0	0	0	0	7435	0	10290.3	4519.2	7330.8
4040	0	756.1	0	0	1625.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2415.5	0	0	0	1544.5	2879.4	0	0	3808.5	0	0
4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1717.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4043	0	4970.5	0	0	0	4337.4	0	0	0	4187.5	2844.2	3589.2	0	2677.8	2168.7	3141.9	0	3018.3	5998.3	0	0	0	4239	0	0	0	0	2657.6	3970.5
4048	12629.2	10793.4	13621.9	12270.9	8906.2	6920.6	6629.6	8380.1	21975.4	15664.3	11993.4	12254.4	12784.7	12194.2	12901.2	13668.6	12551.9	11858.7	12279.2	13369.2	11728.5	10571.9	17343.9	5752	14480.1	20216.8	16167.6	9467.6	11766.7
4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3510.9	0	0	0	0	0	0	0	0	0
25758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2794.7	0	0	0	0	0	0	1887.4
25759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692087	0	25696.9	17360.3	11784.9	18390.6	0	7845.8	0	15247.6	0	8388.5	0	23202.1	14269.6	29608.3	0	0	5310.3	19708.8	0	0	6379.7	0	0	16923.7	11442.1	0	7626.4	0
3665	0	0	0	0	0	0	0	0	0	0	3397	4917	0	2067.9	0	0	0	0	3107.7	5080.7	0	0	2562.8	7740.9	0	2722.3	0	0	0
3664	0	0	0	0	0	0	8592.5	0	0	0	3698.3	0	8969.8	1854.6	1854	0	0	1337.8	0	21399.6	0	12394.7	0	0	0	6235.6	0	1908.4	0
3667	0	436.6	0	0	904.6	0	0	0	0	0	0	1209.3	0	0	819.5	0	0	0	0	0	0	0	1306.6	0	0	0	3653.3	994	0
3661	0	4563.5	0	0	3994.1	0	0	0	0	0	3560.8	4938.2	0	4564	4741.5	6811.8	4203.1	3907.3	6544	0	0	0	0	7525.5	6409.5	0	0	8755.2	8924.1
3660	3174.5	3528.4	0	0	3857.7	4591	0	0	5762	0	4617.5	5477.1	0	3869.3	2479.1	3952.1	0	2795.7	0	0	0	0	0	0	4752.7	0	7356.3	2990.2	0
3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622.6	0	0	5311	0	0	0	0	0	0	0	0
3662	0	0	0	0	0	0	0	0	0	0	302.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6223.8	0	0
3669	0	0	0	0	0	0	0	0	0	5166.6	3709.1	0	0	0	2793.4	0	3854.3	3606.2	0	0	5796.3	0	6002.1	20684	8326.6	4846.9	0	3422.9	10333.7
1666	6826.6	6444.6	4592.5	5711.2	6807	2928	0	0	3762.5	3044.9	3278.5	0	11282.5	3286.2	4271.5	3056.8	4060.3	6612.3	3524.4	0	5060.4	3123.5	4076.3	0	5045.8	0	0	2807.3	4471.7
2578	4945.6	2024.2	0	0	3178.7	0	8013.1	0	0	0	0	0	0	0	0	0	0	3868.4	4104	0	0	0	0	7274.2	0	7774.2	5551.1	0	0
2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2576	4945.6	2024.2	0	0	3178.7	0	8013.1	0	0	0	0	0	0	0	0	0	0	3868.4	4104	0	0	0	0	7274.2	0	7774.2	5551.1	0	0
2577	4945.6	2024.2	0	0	3178.7	0	8013.1	0	0	0	0	0	0	0	0	0	0	3868.4	4104	0	0	0	0	7274.2	0	7774.2	5551.1	0	0
2574	4945.6	2024.2	0	0	3178.7	0	8013.1	0	0	0	0	0	0	0	0	0	0	3868.4	4104	0	0	0	0	7274.2	0	7774.2	5551.1	0	0
2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5583	3890.3	8911.1	5938.4	16074	17903.1	2737.9	0	5165.6	9918.6	3800.6	5181.5	6851.2	4425	4271.3	9505.6	8832.9	3353.8	4016.2	2538	8721	0	0	3055.9	0	8420.9	9103.9	0	5857.3	0
2570	0	336.8	0	0	0	0	0	2627.9	0	0	0	0	0	0	0	0	0	0	0	0	0	7552.8	0	0	1528	0	0	0	0
2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10121	5476.9	4089.3	0	0	3040.8	6392	0	5399	0	0	5447.6	4168.4	0	3026	2727	4785.7	0	2520.7	0	0	3595.1	0	6446.5	3514.4	0	0	0	3287.2	4789.7
57211	0	0	0	0	0	0	0	0	0	3496.3	1199.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5126.6	0	0
57212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1989.7	0	0	0	0	0	587	0
57214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57215	0	1770.9	878.4	0	2738.8	0	0	0	0	0	2133.7	0	0	1588	1790	2654.2	3019.3	2152.8	0	0	0	0	2291.8	1241.3	0	0	0	3714.7	3122.4
201254	0	3933.6	0	0	0	0	0	0	0	6408.4	4121.8	0	0	0	3583.2	4557.1	2284.8	5460.3	4647.1	0	0	0	6748.1	0	0	5789.8	0	0	1843.9
3592	0	0	-44.8	0	0	0	0	0	1016.8	0	0	0	0	0	0	0	1514.9	0	0	0	0	4066.2	0	0	0	0	0	0	0
3590	2889.2	0	2033.8	3261.5	0	0	0	0	0	0	1168.7	3064.7	4511.4	3650.6	1728.6	0	1682.5	0	0	0	0	7775.3	0	0	2788.9	0	0	2449.6	0
3597	4251.1	0	0	0	0	0	3955.1	0	0	0	0	0	0	0	817.8	0	0	0	0	4258.5	0	0	0	0	0	0	0	0	0
3596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805.9	0	0	0	0
100289087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3308.6	0	0	0	0	0	0	0
3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3432.4	0	0	0	0	0	0	0	0	0
5036	0	4400.5	4399.8	6663.3	0	0	0	5526.5	6366.8	7668.7	3490	6782	0	6114.8	8079.4	4913.8	6202.1	6143.2	6987.6	0	7844.9	0	5061.5	0	3280.1	4557.6	0	5310	4256.8
5037	0	5403.4	8471.4	8182.3	4894.8	11827.4	3991.5	6823	21076.6	5949.9	10781.5	5870	0	8379.8	15055.8	8264.2	10487.2	12505.9	14745.7	7477.9	7653.6	9220.4	4726.5	14246.2	11740.3	13118.1	10550	9044.1	7918.3
5034	23520.4	35370	23941.8	26489.1	32397.5	26898.7	18485.4	27605.8	41039.5	32341.2	28101.2	32975.7	21409.6	17360.9	26089.1	22586.9	33028.2	28981	37187.3	20649.1	26781.4	28313.2	35294.2	15202.9	36956.1	29947.2	28147.6	25861.2	37361.9
3598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5032	0	0	0	0	2467.2	8787.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5033	0	2448.5	1535.9	2884.8	2458	4409.3	0	0	3627.2	0	1909.9	0	0	4056.3	1864	1462.3	0	1959.3	4853.9	0	0	0	2882.3	0	0	0	0	0	0
4435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4437	3034.8	2038	2690.9	2441.3	0	3766.1	4235.9	2852.1	0	3470.5	1462.9	0	2199.2	2852.7	2162.6	1547.4	2752.2	2001.9	0	0	0	4602	2134.9	2492.7	2704.1	0	0	1531.2	2111.2
4436	4535.9	5541.7	8646.7	6477.6	2984	0	0	4893	4766.9	4698.1	4274.6	3208	9729.5	4569.3	11986.5	6340.8	5284.6	8559.1	0	0	5297.7	5165.6	11722	3710	0	2999.2	0	5772.7	6452.6
4430	0	0	0	0	0	0	0	0	0	0	888	0	0	0	2203.7	722.9	0	773.6	0	0	0	0	1366.4	0	0	0	0	0	3184
4439	0	0	0	0	0	0	0	0	0	0	0	0	0	1958.8	0	0	2610	2519.1	0	0	0	0	0	0	0	0	0	0	0
4438	0	0	0	2299.8	0	0	0	0	0	0	1030.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2230.8	0	0	0
976	3862.1	2447.3	0	0	4902.1	11193	0	0	9037	5481.7	2699.9	5260.9	0	5942.8	0	3632.7	0	3809.4	8938.8	0	7741.4	0	4890.9	14359.1	12142.7	0	0	3808.8	7215.2
975	22354.1	44985.5	20803.7	21362.3	48960	0	0	42311.4	34156.5	22907	20260.2	17322.9	42507.9	16898.1	26153.9	27911.6	21806.8	25993.3	19296.5	27985.1	31911.7	8340.3	42925.6	37269.6	32941.6	19428.1	17553.3	19302.8	31364.7
974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639.5	0	0	0	0	0	0	0	0	20596.7	0	9015.1	0	0	0
973	0	1351.5	0	0	0	15475	0	0	0	0	3535.8	4918	0	0	5478.6	5554.6	0	6100.3	0	0	7433.6	0	0	101262.3	26699.5	0	0	4009.4	0
972	6003.2	1129.1	0	5463.5	4242.7	35361.2	6646.2	4680.9	0	6651.4	5629	12529.4	0	17677.6	4511.7	19824.6	11944.5	5114.4	65109.3	0	7806.6	0	10443.8	168428	10092	66143.2	0	6701.3	4393
971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2329.1	0	0	1798	0	0	5667.7	0	0	8900.2	0	0
970	0	0	0	0	0	3907.9	0	0	0	0	0	0	0	0	0	0	0	3711.9	0	0	0	0	0	7281.3	0	0	0	0	0
978	0	4056.4	0	0	4277.3	0	0	0	0	0	6315.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4676	10969.6	17275.2	13737.1	10411.8	17204.1	15331.3	15604.9	16365.4	10727.2	15537.2	13925.7	9135.8	14189.5	12662.9	17866.4	12854.7	10359.9	13255.4	11386.8	16860.2	17637.7	14497.1	14196.5	10867.8	12135.6	8478.5	14952.8	12618.2	11825.8
100506639	3762.4	4470.6	0	5313.5	4747.7	0	4295	6182.7	5846.4	5406.8	2874.9	4243	9950.5	6198.8	3957.9	3588.8	3499.1	5756.7	0	0	4342.3	0	5425.4	0	3989.9	0	0	5028.1	3693.7
4150	56117.8	34136.3	60804.5	54188.4	47213.2	61983.1	65155	67197.8	62621.4	67612.7	48901.1	37440.2	46300.7	36314.5	65178.6	61334.1	70723.1	36701.2	50015.4	78582.3	66977.4	78191.4	43158.3	65638.8	47249.1	50598.7	77510.9	47892.8	55307.8
27113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2792.8	0	0	0	2290.1	0	0	0	0
4154	0	6410.8	8893.4	6879.5	6755	7215.4	0	5002.6	12182.5	10544.1	7446.2	22969.3	0	10041.1	7989	12245.4	9060.7	9046.1	11244	5268.4	11656	11026.3	10627	8861.2	11552.5	11167.2	0	8310	20853.5
133619	0	0	0	0	1927.7	2811.2	0	0	0	0	0	0	0	0	0	0	3787.8	1548.8	3530.3	0	0	0	0	0	0	0	0	0	0
100528032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84560	0	3729.6	5844.6	0	0	0	0	5030.1	5619.2	0	4893.8	3767.1	0	4378.5	4597.5	0	3451.3	0	4326.8	15705.1	0	7596.1	4084.7	0	0	0	0	0	5601.9
10475	14538.4	1880.8	5974.4	0	2114.4	0	0	6087.8	7914.3	4321.4	4622.2	0	0	4896.9	2449.5	5898.4	0	2510.9	4464	9778.2	7175.9	12482.3	5004.7	9600.9	0	0	7924.6	2236.6	5607
10474	18590.8	11817.7	10500.5	11189.2	13072	19283.2	16188.1	12389.2	11853.9	12223.6	10865.9	12649.1	0	11660.2	9440.4	13633.5	8413.7	11124.4	12417.8	0	12472.6	17377.5	13639.4	11741.6	9821.9	7262	20677	10988.9	17221.6
10477	5439.6	0	3482.9	0	0	9660.2	7510.3	6744.2	6805.3	5208.4	2999.8	5781.6	0	0	2532	6660.3	3369.4	5352.8	0	0	7736.6	5268.7	7554.4	2209.2	0	6877.2	0	5743.3	5044.4
10476	17143.4	16745.5	17421.4	17901.3	13151.7	11726.8	17168.4	9767.9	13245.8	25768.1	18864.5	19334.3	15249.3	10396.9	12167.1	17957.6	14668.6	19266	19359.4	5855.6	18998.5	9314.9	16819.7	6484.3	10724.9	13826.3	12645.2	16777.3	15799.8
10471	0	0	0	0	1097.5	0	0	0	0	0	2747.5	0	2480.9	0	0	0	0	0	0	0	0	3389.8	1778.1	0	0	0	0	0	0
10473	6500.1	6807.5	11279.2	13687.3	6020	8534.1	0	6613.1	9364	5537.2	9074.5	8210.3	0	7284	8214.7	9022.3	7861.3	10857.1	8784.7	0	8608	7899.2	5150.9	6345.8	8780.5	5065.7	11609.4	9357.9	0
10472	0	5308	5611.4	0	2794.4	2866.3	0	3205.7	4502.3	4109.5	2885.7	4693.4	0	4392.2	2008.2	4398	3575	1911.4	0	2513.6	0	0	4184.5	3073.7	4221.2	1609.3	0	4954.9	4912
10479	0	1912.6	2305	0	0	0	0	0	4385.8	0	0	0	0	1987.6	2225.8	2414.3	2646.9	2090.2	0	0	2221.1	4899.1	4423.4	3598.4	0	0	0	1719	3570.3
10478	0	1570.8	0	0	0	0	0	0	1581.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8927	0	0	0	0	0	0	0	0	0	0	0	0	0	1387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8926	25830.6	27266.1	21681.4	20689.7	20162	20752.6	19987.6	27898.6	27522.7	25461.2	21291.5	37673.4	18075.4	19426.8	23003.3	19011.5	18201.1	32481.3	9434.4	18599.3	24670.4	25987.1	23588.6	18047	0	17809.9	13725.6	18282.3	39856.1
2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1870.1	0	0	2113.1	0	0	0	0
8929	0	0	0	0	0	0	0	3274.8	3183	0	0	0	3013.4	0	0	0	0	0	0	0	0	0	0	0	0	2730.6	0	0	0
3386	0	915.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780.6	0	0	0	0
7101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7102	31234.5	20296.3	29096.5	37430.6	19209.1	20585.5	14885.1	58456.8	26327.2	21339.6	37661.9	13975	42622.1	10495.3	29798.5	25568.1	28166.8	77931.2	6963.5	16330.7	26241.6	18326.5	37456.6	4604.4	21172.8	10255.9	17561.9	50852	27740.8
7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769.4	0	0	0	0	0	0	0	0
7104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7106	0	0	4248	0	0	0	0	0	0	0	2914.6	6090.5	9512	0	4550.2	4408.7	5325.3	0	0	0	0	0	0	0	0	0	0	3848.9	0
7107	0	0	0	0	0	0	0	0	0	2257.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	0	3026.6	0	0	1882.4	0	2705	0	0	0	0	6145	0	1547.7	0	0	1718.7	1846.5	0	0	0	0	0	0	0	0	0	1136.2	4704.7
7109	0	793.2	0	0	2335.9	0	0	0	0	0	0	0	0	949	617.7	1501.3	0	0	0	0	0	0	0	0	0	0	0	0	0
3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574.6	0	0	0	0	0
3381	0	0	0	0	0	0	0	0	0	0	0	2754.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1687	0	0	0	0	0	0	0	0	1217.2	0	0	0	0	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	1468.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92558	0	1453.9	0	0	0	0	0	3387.4	0	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7280	10500	25257.9	5241.2	0	30178.3	5090.8	0	6066.3	0	0	2879.5	22817.5	0	0	3505.8	1922	1106.8	7788.4	0	0	0	3302.7	12104.8	11598.6	2947.3	0	0	7638.5	5981.8
1469	0	0	0	1596.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1465	5674.7	2217.9	0	0	0	0	0	3612.5	0	0	3039.3	0	0	2041.3	4840	0	5187.4	3844.4	0	0	0	0	0	0	4426.1	0	0	2610.6	4439.1
1464	0	3924.9	0	0	0	0	0	0	0	0	0	0	0	0	0	4363.1	0	0	0	0	0	0	0	0	0	0	0	0	0
1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6427.8	0	4489.4	0	0	0
1460	16740	16556.2	20158.5	19198.4	15788.1	18647	11291.6	21100.2	17997.7	21387.8	27353.1	15380.5	18282.6	18750.1	30723.6	22698.4	22988.4	30766.1	16112.3	0	15946.2	10579.9	17412.3	15132.1	13566.4	19923.5	10125.3	29015.7	17777.8
1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1462	2611.8	0	0	4005	0	0	0	0	0	0	0	4856.8	0	0	0	2793.3	2398.6	1374	0	0	0	0	2640.1	0	0	8226.8	0	0	0
84981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2305	0	0	0	0	0	0	2878.8	0	0	0
84986	0	15724.2	9086.7	11704.9	4916.8	0	0	15434.3	0	16186.6	13285.2	8058	0	0	11430.9	10522.3	5042.3	8824.2	0	14245.8	7538.3	10881.2	4703.3	0	0	0	0	13371.6	5138.4
651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.2	0	0	0	0	0	0	0	0	0	0
4239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1715.3	0	3772.4	0	0	0	0	0	0	0	0	0	0	0	0
4238	0	0	0	2120.6	0	0	0	0	0	0	1706.7	0	0	1752.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1473
4237	0	0	0	6698.6	0	0	0	0	0	0	4211.4	0	0	0	0	0	0	0	0	0	0	0	3678.9	0	0	7260.1	0	0	0
4236	0	4723.2	5241.1	3902.6	2613.9	0	0	0	3635.5	0	5376.8	0	4469.8	4815.7	4080	4015.9	2930.1	6354.1	3377.6	0	0	4100.4	4790.8	0	5008.3	0	0	4570.7	4004
4234	0	2587.2	0	0	5336.5	0	0	0	0	0	2681.2	0	0	0	2557.5	0	1948	2373.3	5044.2	0	1689.7	0	1545.4	0	5276.4	0	0	3648.7	0
4233	0	0	0	0	0	0	0	1305.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4232	0	0	1368	0	0	0	0	0	9476.5	4615.4	0	0	0	0	0	4240	0	0	2198.1	0	0	0	0	1715.2	0	0	6245.6	1950.7	3569
5591	5588.5	6739.9	8804.9	17191.8	6647.1	7781.4	0	0	5515.8	9269.8	10265.8	4808.5	0	6372	10172.3	6383.2	9766.9	7886.5	6926	8276	8301.6	5360	2536.8	6576.1	7478.4	12046.3	0	6276.3	0
5590	0	1245.1	0	0	0	0	0	0	0	0	0	2893	0	0	0	2314.3	2506	0	3124.4	0	0	0	0	0	0	0	0	0	0
5593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5592	0	0	0	0	1080.9	0	0	0	0	0	0	2426.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5595	4821.6	2782.8	0	5042.8	0	0	0	0	0	0	4047.4	0	0	4617.6	5393	2690.4	4142.9	0	3742.4	0	0	6883.9	3659.4	5939.3	0	0	0	0	5961.7
5594	2094.6	5261.1	2883.3	0	4897.7	3513	4643.1	0	1528.7	3775.7	3123.7	2014.5	0	3355.3	1885	1327.9	3650	1712.7	2687.5	0	0	2452.8	1064.8	2564.5	2327.8	5348.3	0	2263.8	0
5597	2220.5	4976	1447.6	6040.3	6215.8	0	7209	4070	3123.7	0	2396.8	5810.9	0	3059.4	3210.2	2155	2582.4	2219.6	2767.4	0	0	2094.1	4677.3	5097	0	0	0	4788.6	5024.5
5599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5598	0	0	0	0	0	0	0	0	0	0	1159.7	0	0	0	0	0	1988.8	2356.4	0	0	0	0	0	0	0	0	0	0	3681.7
26792	5334.5	3611.6	6303.9	4580.6	0	4960.6	0	4678.8	2999.4	4538.8	3267	6003.9	5809.1	4094.9	7304.8	4582.7	4416.9	5865.6	6943.6	0	4640.4	8007.2	4874.3	0	0	6363.8	0	4243.7	0
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	0	0	0	0	0	0	0	0	0	0	0	0	0	1603.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	12913.5	7787.4	9435.5	7944.2	3234.5	12922	14216.1	9108.6	7251.6	7594.7	6919.2	10255.5	7406.8	6547.7	6873.1	8851.7	7279.8	7505.6	7140.2	0	15500.8	9617.8	8493.5	8586.9	6698.1	8876.5	0	7403.8	7330.3
