classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	TEL-AML1_31	TEL-AML1_32	TEL-AML1_33	TEL-AML1_34	TEL-AML1_35	TEL-AML1_36	TEL-AML1_37	TEL-AML1_38	TEL-AML1_39	TEL-AML1_40	TEL-AML1_41	TEL-AML1_42	TEL-AML1_43	TEL-AML1_44	TEL-AML1_45	TEL-AML1_46	TEL-AML1_47	TEL-AML1_48	TEL-AML1_49	TEL-AML1_50
65220	0	5680.7	6242.6	5288.9	0	0	0	6412.8	4064.7	5048.4	8629.8	0	4181.9	5053	5281.6	6596.6	0	0	3371.8	0	6043.9	3173.4	0	3652.1	4116	5266.3	3663.4	5701	5975.3	802.1	1274.4	0	0	0	0	2541.1	6046.6	0	4189.2	5912.7	7750.5	4253.5	6714	2978.4	3911.9	0	0	0	0	4945.8
51141	0	0	2103.4	3398.4	0	0	0	0	3021.4	2047.3	0	0	0	1341.9	0	0	0	0	0	0	0	0	0	0	2114.3	1696	0	0	0	0	0	2301.8	0	0	0	0	3002.9	0	3852.5	1479.2	3339.9	0	1525.1	2919	1495.9	2225.2	0	2972.8	0	0
140462	0	0	0	0	0	0	0	0	0	0	0	0	0	1801.1	0	883.1	0	0	2798.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845.9	0	0	3032.6	0	0	0	0	0	0	0	0	0	0	0	0
140465	0	8774.9	6626.4	4593.7	8477	8108.5	6874.5	4844.9	9073.3	4579.6	6459.4	9553.3	5011.9	8245.6	4523.3	6556.5	5078.6	4336.8	8697.8	8506	7789.7	5465.9	7878.6	3719.8	9645	4057.5	7911	3254.4	3868.7	5163.1	5810.7	6656.5	8928.2	3836.8	8420.3	5872.4	9258.9	7185.1	4646.9	5988.4	11825.4	8504.2	7783.5	5755.3	6044.6	7547.7	4793.6	6145	6410.4	6808.8
80143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3684.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54838	24748.5	8676.9	15641	27768.4	21622.6	8192.7	18595.5	12608.3	13977.8	11940.1	20162	14479.9	16518.4	13186.1	23865	14408.1	12079.1	15405	16451.2	12725.2	22571.9	15337.9	16296.2	9025.9	15361.6	12037.3	10514.7	0	18374.8	13004.3	12084.6	15706.9	20784.2	11853.5	15536.8	16636.7	17976.9	12062.6	16670.1	22842.2	14242.3	18818.6	23642.5	14656.2	21068	17309.6	14438.4	19909	15644.4	14200.3
4888	0	2357.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3163.1	0	0	0	0	0	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.4	0	0	2458.5	2318.5	0	1756.5	0	0	0
4889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352961	0	0	1805.5	0	0	0	0	0	0	0	2501	0	4355.3	1909.4	0	6178.8	3047.6	0	4825	0	1708.6	0	0	0	2299.6	3357	4487.6	3775.5	5327.7	0	0	0	4374.7	3655.8	0	0	4744.2	2487.7	3273	0	4085.6	2653.9	1780.9	0	3307.7	5020.9	2866.6	4115.2	0	3572
2709	0	0	0	0	0	0	0	0	0	0	0	0	0	2265.8	3904.6	1039.1	3441.5	2537.1	0	0	0	0	2786.4	0	0	1539.3	0	1934.6	0	3047	0	2456.4	0	0	0	0	0	0	0	0	0	1918.7	0	0	1567.1	0	0	0	0	0
10351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705	0	0	0	0	0	0	8645.9	3496.8	0	0	0	0	0	0	0	0	0	0	0	6681.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4881	9157.7	0	3104	0	0	0	0	0	5645.6	2187.4	2013.7	0	0	8583.9	0	3086.5	6082	0	12381.3	4065.3	11796.8	0	0	3048.7	6929.8	0	6425.1	3199	0	0	4921.6	0	0	0	0	6082.2	0	0	0	4570	7715.8	7623.7	3774.1	2651.2	5758.2	5458	6305.9	0	0	8020.6
4882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4883	0	0	0	0	0	0	0	0	0	2962.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1959.9	0	0	0	0	0	0	0	0	0	0	0	0	0
4884	2503.6	0	0	0	0	0	0	0	0	2335.4	0	0	0	0	0	0	0	0	0	0	0	2114.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436.8	0	0	0
4885	0	0	0	1439.6	0	0	0	0	2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9179	0	0	0	0	0	0	5808.1	0	0	0	1933.7	0	0	4687.8	0	2390	0	0	5588	0	0	0	0	0	0	0	0	0	0	0	0	0	4431.7	0	0	0	0	0	3245.6	0	0	0	3612.7	0	0	3456.9	0	0	0	0
7965	7429.9	8358.5	3203.5	3900.2	3802.6	0	5455	0	0	3326.1	3884.2	0	5009.9	3855.5	3729.2	2518.2	4317	2952.3	0	3759.2	6119	3241.3	3669.7	4237.4	4065.6	2770.5	4135.9	2989.7	3529.1	0	2627.5	0	3309.6	0	3404.8	3939	4923.8	0	4863.3	2139.7	0	3360.4	4373.4	0	4868.9	3035.7	3353.1	5404.2	0	3499.6
10682	0	0	4828.6	0	6685.5	0	6390.3	5224.6	0	7763.2	0	7254.6	7377.2	4160.7	3863	0	5133	5264	6204.4	6469	5499.5	5811.2	7086.4	3766.3	6224.4	4769.1	3985.3	8128.9	0	7192	7721.2	4690.2	6703.9	7461.7	0	10004.4	5643.2	4645.9	4003.9	8690.6	0	5204.3	4827.2	4475.2	7741.9	4501.3	5758.4	0	0	3354.3
9175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1838.7	0	0	0	0	0	0	0	0	0
10681	0	2043.4	0	1981.1	0	0	0	0	2480	0	1152	0	0	0	0	1454.6	2378.2	0	0	0	0	0	2361.8	0	0	1107.8	1784.4	1886.1	0	2049	2476.2	0	0	2445.9	0	0	1624.2	0	0	0	0	0	1619.2	0	2451.6	0	1239	1485.3	0	0
9173	0	0	0	0	0	0	0	0	0	0	2202.5	0	0	0	0	0	0	0	0	0	0	0	0	3273.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392.8	0	0	1304.5	0	0	0	0	0	0	0	0
10687	0	0	0	0	0	0	0	0	0	1339.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2595.4	0	0	1782.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4170.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12347.6	9586.4	0	6476.8	0	0	0	0	0	0	0	0	0	0	0	0	0
6259	0	0	0	0	0	0	0	0	0	0	0	0	1893.5	803.4	0	1090.2	0	0	0	0	2310.4	0	0	0	2678.5	1453.8	0	0	0	0	0	0	0	0	0	0	0	0	1868.8	0	0	1656.3	0	0	0	1709.3	0	0	0	2105.8
6258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6253	8702.5	5869.3	0	0	0	0	8736.9	0	3542.1	0	0	2788.2	0	5182.5	0	2206	0	2998.5	3657.3	3885.9	0	0	0	0	3594.1	2594.5	3203.7	0	0	0	0	0	0	7330.5	0	4371.5	0	0	0	0	0	2784	0	0	5960.3	0	0	4600.6	0	0
6252	0	0	0	0	0	0	2200.2	0	0	0	0	1784.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260.5	0	0	0	0	0	0	0	0	0	0	0	0	0	656.3	0	0	0	0	0	0	0	0
6251	0	0	1322.8	6126.8	0	0	1909.3	0	3818.7	0	0	0	1536.7	0	3895.9	1244.2	0	0	0	1760.6	0	0	0	1835.1	0	2812	1754.7	0	0	3931	2495	0	0	0	0	2187	0	2935.6	2422.1	0	3825.5	0	1517.5	0	2436.4	0	1052.9	8568.4	0	2588.9
6257	0	0	2620.7	6405	0	0	0	3753.8	0	0	4475.2	0	0	0	5162.9	3924.1	0	4890.9	0	0	0	0	6758.1	0	7389.8	2081	4598.4	7648.1	0	0	0	2749.8	0	0	0	0	3069.2	0	3604.7	4253.3	0	0	2914.5	6582.5	0	0	3863.7	0	0	5173.8
6256	5783.6	0	3831.9	0	6411	0	0	5707.4	6192	7839.5	7227.3	5003.3	6325.2	3573.5	5298.8	2901.4	6359.2	5419.1	0	3470.1	0	0	0	0	3620.3	4474	3190.7	5879.6	7830	2441.2	0	0	10374.5	0	0	0	4450.6	0	4336.8	6200.8	4846.2	5081.3	2984.3	0	0	4780	4892.9	6067.8	0	2428.1
10531	0	2438.3	2699.1	2834.3	0	0	1862	5074.3	0	3554.5	4461.7	0	1866.7	4180.6	0	3233	0	0	0	4890	3108.5	0	4508.9	2433.1	3014.8	3146.6	4029.7	3852.1	0	0	0	2445.6	0	0	0	2314.2	3399.5	0	4251.5	0	2689.4	0	2898.2	3093.8	0	3520.5	3091.3	2747.2	3469.8	2288.3
10534	0	0	2846.5	0	3566.2	0	2382.4	0	0	4626.6	0	0	3357.9	2673.6	0	2805.4	0	0	0	3085.4	4199.1	0	0	0	2407	3398	2130.7	3841	0	0	0	0	0	0	0	0	3551.6	0	0	3865.1	0	2941.3	2009.5	3232.7	0	0	3507.2	4121.1	0	0
10535	0	0	3945.7	0	0	0	0	0	0	0	0	0	2255.8	0	0	3688	0	0	0	4017.1	0	0	0	0	0	2719.3	0	1833.8	0	0	0	5206.1	0	0	0	0	3878.9	0	0	0	0	0	2965.3	0	0	3145.1	0	0	0	0
10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2338.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10539	0	0	0	0	0	0	0	0	0	0	0	2810.5	1068.3	0	0	0	0	1788.9	0	0	0	0	0	0	0	0	1656.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9719	5583.1	0	5944.3	0	0	0	7369.6	7152.2	0	9741.3	4315.7	5961.8	0	6230.4	0	0	7772.6	0	5251.5	0	0	0	0	0	5173.1	0	0	0	9524.9	0	0	0	0	7691.5	4618.2	0	0	0	6060	0	0	5770.2	5580.8	6310.5	5561.8	4235.2	3971.6	0	10527.5	5666.2
9718	0	0	0	0	0	0	0	0	5315.6	0	0	0	3466.6	0	0	0	3338.1	0	0	0	3639.9	0	0	2557.2	0	0	0	0	0	5652.1	4138.9	0	0	7879.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9712	0	0	0	0	0	3356	0	0	0	0	1564	0	0	0	0	1428.8	0	0	0	0	0	0	0	0	0	654.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9711	0	6439	6101.5	5445.3	6420.9	4018.6	0	5360.8	6043.7	2988	4695	7545.2	3649.4	3829.9	2814.8	5090.5	6557.5	4770.4	3520.4	0	4488.1	0	0	4300.1	0	4474.4	8316	6104.5	0	4520.3	5363.9	4205.3	2009.5	0	6976.1	3495.8	6004.5	0	5072.6	5230.6	6517.7	4326.3	3592.9	7224.2	5482.3	3804.9	3900.9	0	9038.3	5485.4
9710	4881.6	0	1682.8	3563.2	4944.1	0	5794.6	0	4204.6	2278	2647.5	0	2705	2664.8	0	1446.4	4492.5	0	0	0	3764.7	3076.1	0	2945.4	0	0	2648.3	4799.7	0	0	0	0	5025.7	0	0	0	0	0	0	3981.5	0	1974.5	2340.6	2497.5	0	3108.1	2390.3	3122.7	0	2099.8
9717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9716	0	0	0	0	2131.3	0	0	0	0	0	1329.4	2440	1647.5	0	0	0	0	2199.3	2259.5	2210.7	0	4365.1	1629.5	1459.7	1204.9	1330.8	0	2052.5	0	0	0	0	0	2503.1	0	0	0	0	1615.3	0	0	0	1591.8	0	0	2662.9	0	0	0	0
9715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22997	23179	13367	5120.5	0	8086.2	10808.9	16847.8	0	0	0	8276.6	0	0	6123.3	10119.6	3251.9	7721.9	7696.1	10210	0	5280.1	8917.1	10281.6	10853.9	10959.3	5060.8	8095.5	9820.6	10556.8	14892.2	12226.2	10387.8	14768.1	13643.4	8001.9	12960.9	0	0	6051.7	8559.6	0	5223.8	5159	0	7447.8	7966.1	9212.1	6116.9	17221.5	8878.4
833	9651.9	14387.7	9545.2	12968.7	8971.8	6491	6907.5	0	12843.2	12575.2	7558.6	0	5874.3	6729.9	8126.6	9073.9	9287.9	16293.1	0	15731	0	4907.8	16849.6	11207.8	11616.2	11750.4	11782.8	9608.2	10695.3	0	7063.5	8354.4	11904.3	8218.6	0	7082.7	8711.9	12132.2	9588.1	9536.8	0	11456	12982.2	11900.8	8930.6	9110.8	10151.8	8947.5	12301.6	8126.7
830	0	0	7655.2	0	0	0	6403.7	0	0	8794	4619.8	0	8000.8	3458.2	0	5949.5	0	5756.5	4976.8	0	4846.5	3490.6	2948.1	0	5492.2	6340.7	5546.6	4402.3	0	4755.5	0	0	0	7225.4	0	0	5629.2	0	5022.6	4208.9	0	3623.2	5641.9	6488.9	0	0	5372.9	5852.9	9243.9	7216.6
831	0	0	1102.2	0	0	0	0	0	0	0	0	0	1436	0	0	1172.1	2287.6	0	0	1318.6	0	0	0	0	0	1343.4	0	0	0	0	0	3565	0	2340.6	2313.2	0	0	3629.4	0	0	0	0	933.7	0	0	1452.5	1139.2	0	0	1293.2
8888	7778.3	7106.7	6147.9	0	5215.3	10018.7	8845	8356.5	9028.9	10187.5	8055.3	9626.7	8095.8	5772.6	11996.9	8128.4	8628.3	9933	8699.7	7214.6	7335.6	6889	10452.6	8847.1	11841.7	6832.3	6910	9974.1	5199.1	0	5259	8563.6	6905.8	0	11857.8	0	6287.8	0	9929.1	12474.3	12577.3	0	6461	9616.9	10117.1	7202.4	4617.7	6802.1	7476.6	11709.4
22992	0	4951.1	5171.4	5781.9	5028.4	0	4467.1	5227.7	5336.7	6510.1	6409.7	6562	6253.6	3946.2	6644.8	5904.5	7343.6	3262.6	7713.6	7671.2	5530.1	3924.9	6403.8	6738	8320.3	5903.6	5609.6	10749.6	0	0	5497.2	4919.1	5676.9	6630.3	0	4069.8	5710.2	0	6034.8	5499.5	6378.1	7892.4	6208.6	6256	6750.8	8005.3	2397.1	6808.5	5080	6147.9
834	0	0	0	0	0	0	0	0	1791.8	0	0	0	0	0	0	2412.6	0	0	0	0	0	0	0	0	0	0	1469.2	0	0	0	0	0	0	0	0	0	1406.3	0	0	0	0	0	628.3	3010.6	0	1896.8	0	0	0	0
22990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148.3	0	0	0	0	0	0	0	0	0
8884	0	5953.7	3274.8	0	7159	0	0	10678.8	0	14358.8	0	0	10342.1	4286.8	0	0	0	4257	0	0	0	0	5261.6	0	0	0	0	9312.7	0	0	2707.9	0	0	0	0	0	3282.9	0	0	5936.3	0	3421.1	4977	0	5141.4	0	0	0	3074.7	4402.7
8541	0	2198.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5310.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838	0	0	0	1088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	0	1842.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531	0	0	0	0	0	0	0	0	0
839	0	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8880	0	5966.1	8876.9	3615.4	6072.6	6719.5	0	3829.1	5860.6	0	0	0	0	5276.8	3816.6	4475.6	4835.7	3127.8	0	6760.9	3414.2	7395.6	4800.3	6720.3	3559.3	4411.2	5983.4	0	5933.4	0	1364.5	0	5315.4	7227.7	5905.1	8439	5111.3	0	6491	5514.4	5096.4	9358.6	9933.3	0	7468.1	0	7367.9	5419.9	0	5801.6
3479	0	1395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970.4	0	0	0	0	0	0	0	0	0	0
8882	0	0	0	0	0	0	0	1292.5	0	0	2160.3	0	0	0	0	1326.4	1186.1	0	0	0	0	0	0	3831.8	0	721	0	0	0	0	0	0	0	2884.1	0	0	0	0	0	0	0	0	673.6	0	0	1168.9	0	0	0	0
8883	5912	8814	6170.4	4588.3	4437.5	6043.3	5964.8	7640	6983.2	6519.5	5214.5	6766.7	6508	5033.2	6453.2	6657.7	4760.7	7667.6	4404.6	10025.8	7144.8	4302.2	5463.6	5693.4	4147.8	5610.9	5236.4	4479.9	5798.9	3664.5	8686.9	5280.7	6808	4657.1	4098.5	5855.8	6983.5	0	4733	0	5802.6	5773.2	7638.2	6490.5	3959.6	4465	5492.6	4874	7572	6759
10920	0	3786.4	2409.2	2857.6	4482.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2231.6	0	0	0	1340.6	0	1792	0	2151	0	0	0	2114	0	0	0	0	0	0	0	1579.5	0	2799.6	2809.4	0	0	0	0	0	0	0
84733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728233	22561.4	21905.5	24390.2	31482.7	24490.2	24238.1	23072.9	26871.5	28349.6	30320.2	22036.2	27771.4	26544.4	32238.7	31221.8	26208.4	27073.7	19346.5	26037.2	26522.9	41732.8	20860.2	44217.3	24559.6	35871.1	16512.2	28702.8	24553.8	20962.4	27605.1	19941.3	22956.4	29543.8	25015.3	29166	27099.7	25715.5	26190.6	33300.7	26966	34755.8	24219	21140.2	26262.2	30526.2	30412.4	21065.5	20034.3	26202.2	29057.4
23095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10432	5541.7	2169.9	4376.2	5996.2	4093.2	0	5318.3	0	0	4284	5158.1	7444.3	4870.9	3195.3	0	7078.7	0	4862.5	9316.8	4952.2	5378.2	0	5034.8	4623	2665.1	5415.3	4457.8	4360.1	3199.5	0	0	6184.2	5223.3	2062	0	0	5990.8	8446.3	3073.9	4619.4	0	5473.9	5350	2867.8	3945.3	3761.1	6106.3	0	0	6575.7
54658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80852	0	0	0	0	0	0	0	0	6880	0	0	0	0	0	0	0	0	4605.3	0	0	0	5425.4	0	1513.3	0	0	0	0	0	0	0	3990.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80853	0	0	0	0	0	0	0	0	0	0	0	0	1336.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1477.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391322	0	3301.3	0	0	0	0	3135.2	3995.2	4821.3	0	0	4382.7	0	0	5119.1	3077.1	0	0	0	0	5128.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3156.8	0	0	0
5629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1728	0	0	0	0	0	0	0	0	0	1776.2	0	0	0	0	0	0	4337.9	0	0	0	0	0	0	0	0	0	1666.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3561.3	0	0	0	0	0	0
1729	12201.9	15938.4	15384.8	13712.8	15164	14931.9	13071.7	10922.1	12827.4	14227.3	11832.4	5890.9	13211.3	16377	14263.7	9333.5	11028.9	9246.6	0	14722.2	9861.8	16179.9	15776.8	13559.9	8670.4	9239.1	17826.9	15018	0	12503.5	8669.9	10435.6	11342.8	16747.1	16661.7	13168.2	13830.6	13745.8	14035.6	11007.5	9338.6	15544.1	13089.1	19974.3	12564	18105.3	10739.4	13165.5	17515.8	7079.6
5245	6645.4	5641	4501.8	0	4439.6	0	0	5622.2	0	5809.8	4644.9	7099.3	3662.8	0	0	2662.7	5555.6	5702.7	5802.4	5565.5	6907.2	9038	0	6379.6	11791.6	2749.5	6358.1	0	5071.9	5535.9	0	0	5543.5	8531.8	7151.8	0	0	0	0	0	7525.2	5842.3	6279.3	0	4033.1	0	7368.8	6450.8	0	6418.4
5244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1725	9383.1	11175.5	0	0	7531.9	0	0	0	0	15679.1	6943.3	6530.9	11307.4	7117	9452.4	5879.8	0	0	0	0	4562.1	0	5805.1	0	0	8224.3	7548.3	11971.8	0	0	7884	0	0	5476.5	5713	16580.9	5137	0	9343.1	0	7396.7	0	0	0	0	13195.4	0	14334.9	7266.2	6344.6
5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1716.6	0	0	0	0	0	0	0	0	0	0	0	0	2482.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	0	7484.4	0	0	6568.8	4548.2	0	7406.6	7068	8982.1	3086	0	11617.5	2035.7	5370.7	5489	0	2214.9	6657.2	5761.2	0	0	3580.8	6124.3	0	9169	4885	9236.9	0	3661.8	10709.8	5097	6508.3	6520.5	0	9842.6	4849.6	6804.2	4136.5	0	7172.8	7299.9	0	1971.7	4219	0	1414.4	4508.9	11456.1	8740.1
552889	0	15140.2	11855.9	13633.7	10379.6	11052.2	12784.3	10685.3	12711.5	12460.6	10098	13367.7	8327.1	11369.4	13430.9	11966.7	10602.4	8585.2	9859.7	11957.7	10939.5	9573.8	8901.3	13241	12172.9	12612.8	10400.6	7412.1	12362.3	10505.1	13186.3	7565	0	10256.1	10634.7	12801.9	12782.7	0	8203.4	11054.4	12300.1	13145.4	13707.3	12500.7	7278.8	12869.2	12627.4	12355.3	9700.5	16120.6
10229	0	0	0	0	2109.7	0	0	0	0	0	0	3426.2	0	0	3158.9	0	0	0	0	995.9	0	2574.3	0	1595.4	0	0	0	0	0	0	0	0	0	0	0	1504.5	0	0	3069.5	0	2237.5	0	0	0	0	0	0	0	0	0
7025	0	0	0	4573.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5799.1	0	0	0	0	0	0	0	4220.9	0	0	0	0	0	0	0	0	0	0	0	0
3005	12932.5	27315.3	7922.5	13146.7	11459.8	5516.9	16073.7	26112.2	15797.8	14446.4	20621.7	17714.2	27948.5	13090.6	10804.2	10777.5	0	9688.6	19406.7	21415.2	12604.1	7807.1	15158.7	20185.8	33714.1	20465.4	10362.4	5687.3	20272.5	6084.4	15700.8	23939.5	11699.2	17982.7	10491.4	14072	16612.6	0	15151.9	18929.2	15258	20009.9	25312.6	3694.4	11347.3	30521.3	14638.5	16847.6	17261.6	20069.4
3004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3007	0	0	0	0	0	0	0	0	0	3220.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1330.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006	0	9698.2	6820	3208.9	0	6382.6	2911.8	0	0	4182.6	4510	7498.2	2576.8	0	3905.6	4218.5	0	0	0	0	0	5913.8	2270.8	0	15392.2	1420.7	0	2977.9	0	0	0	0	3381.4	0	4872	2914.1	0	0	7978	2414.1	9341.9	3778	3114.2	8225.5	0	7535.6	5744.9	3412.1	4465.6	2655.3
